Time,TIME_STAMP_s,TIME_STAMP_ms,OR_TIME_STAMP_s,OR_TIME_STAMP_ms,COUNTER_MEMS,INTERPOLATED_MEM,Q0,Q1,Q2,Q3,ACCX,ACCY,ACCZ,MAGX,MAGY
41500.0000,41.0000,503.7000,41.0000,708.0000,7.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9337,0.2618,0.0625,-50.3333,-14.1667
41562.5000,41.0000,566.2000,41.0000,771.0000,8.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9415,0.2657,0.0782,-50.6667,-14.8333
41625.0000,41.0000,628.7000,41.0000,833.0000,9.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9298,0.2618,0.0703,-51.0000,-14.5000
41687.5000,41.0000,691.2000,41.0000,895.0000,10.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9298,0.2540,0.0782,-51.1667,-14.0000
41750.0000,41.0000,753.7000,41.0000,958.0000,11.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9337,0.2657,0.0782,-51.3333,-13.6667
41812.5000,41.0000,816.2000,42.0000,21.0000,12.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9337,0.2618,0.0782,-50.5000,-13.3333
41875.0000,41.0000,878.7000,42.0000,83.0000,13.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9415,0.2618,0.1015,-49.6667,-13.1667
41937.5000,41.0000,941.2000,42.0000,146.0000,14.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9258,0.2500,0.0587,-49.0000,-12.8333
42000.0000,42.0000,3.7000,42.0000,208.0000,15.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9337,0.2578,0.0703,-49.5000,-12.6667
42062.5000,42.0000,66.3000,42.0000,270.0000,0.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9493,0.2618,0.0742,-48.8333,-13.5000
42125.0000,42.0000,128.8000,42.0000,333.0000,1.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9377,0.2657,0.0625,-48.1667,-13.1667
42187.5000,42.0000,191.3000,42.0000,395.0000,2.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9455,0.2578,0.0782,-48.6667,-13.0000
42250.0000,42.0000,253.8000,42.0000,458.0000,3.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9455,0.2618,0.0860,-49.1667,-12.8333
42312.5000,42.0000,316.3000,42.0000,520.0000,4.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9377,0.2540,0.0820,-48.5000,-13.6667
42375.0000,42.0000,378.8000,42.0000,583.0000,5.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9493,0.2618,0.0703,-47.8333,-14.3333
42437.5000,42.0000,441.3000,42.0000,645.0000,6.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9258,0.2578,0.0782,-48.5000,-14.0000
42500.0000,42.0000,503.8000,42.0000,707.0000,7.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9455,0.2540,0.0820,-49.0000,-13.6667
42562.5000,42.0000,566.3000,42.0000,770.0000,8.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9415,0.2618,0.0820,-48.3333,-13.3333
42625.0000,42.0000,628.8000,42.0000,832.0000,9.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9258,0.2578,0.0742,-47.8333,-14.1667
42687.5000,42.0000,691.3000,42.0000,895.0000,10.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9337,0.2578,0.0820,-48.3333,-14.8333
42750.0000,42.0000,753.8000,42.0000,957.0000,11.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9415,0.2540,0.0625,-47.6667,-15.5000
42812.5000,42.0000,816.3000,43.0000,20.0000,12.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9455,0.2500,0.0742,-48.3333,-15.0000
42875.0000,42.0000,878.8000,43.0000,82.0000,13.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9493,0.2500,0.0782,-47.6667,-15.6667
42937.5000,42.0000,941.3000,43.0000,145.0000,14.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9337,0.2618,0.0742,-48.3333,-16.1667
43000.0000,43.0000,3.8000,43.0000,207.0000,15.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9493,0.2618,0.0782,-48.8333,-16.6667
43062.5000,43.0000,66.3000,43.0000,270.0000,0.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9377,0.2578,0.0820,-48.1667,-17.1667
43125.0000,43.0000,128.9000,43.0000,333.0000,1.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9298,0.2500,0.0782,-48.6667,-17.6667
43187.5000,43.0000,191.4000,43.0000,395.0000,2.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9493,0.2735,0.0663,-49.1667,-17.0000
43250.0000,43.0000,253.9000,43.0000,458.0000,3.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9377,0.2578,0.0782,-48.5000,-16.3333
43312.5000,43.0000,316.4000,43.0000,520.0000,4.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9455,0.2578,0.0703,-48.0000,-15.6667
43375.0000,43.0000,378.9000,43.0000,582.0000,5.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9415,0.2500,0.0742,-48.5000,-15.1667
43437.5000,43.0000,441.4000,43.0000,645.0000,6.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9377,0.2540,0.0782,-49.0000,-14.8333
43500.0000,43.0000,503.9000,43.0000,707.0000,7.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9337,0.2578,0.0742,-48.3333,-14.3333
43562.5000,43.0000,566.4000,43.0000,770.0000,8.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9493,0.2578,0.0782,-48.8333,-14.0000
43625.0000,43.0000,628.9000,43.0000,833.0000,9.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9415,0.2500,0.0587,-49.3333,-14.6667
43687.5000,43.0000,691.4000,43.0000,895.0000,10.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9258,0.2500,0.0625,-49.6667,-14.3333
43750.0000,43.0000,753.9000,43.0000,957.0000,11.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9377,0.2540,0.0742,-50.0000,-15.0000
43812.5000,43.0000,816.4000,44.0000,20.0000,12.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9415,0.2462,0.0898,-50.3333,-15.6667
43875.0000,43.0000,878.9000,44.0000,83.0000,13.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9220,0.2657,0.0625,-49.6667,-16.1667
43937.5000,43.0000,941.4000,44.0000,145.0000,14.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9455,0.2578,0.0820,-48.8333,-16.6667
44000.0000,44.0000,3.9000,44.0000,207.0000,15.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9415,0.2578,0.0860,-49.3333,-17.1667
44062.5000,44.0000,66.4000,44.0000,270.0000,0.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9337,0.2618,0.0898,-49.8333,-17.6667
44125.0000,44.0000,128.9000,44.0000,332.0000,1.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9415,0.2540,0.0625,-49.0000,-16.8333
44187.5000,44.0000,191.4000,44.0000,395.0000,2.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9337,0.2578,0.0742,-49.5000,-17.3333
44250.0000,44.0000,254.0000,44.0000,457.0000,3.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9455,0.2578,0.0820,-49.8333,-17.8333
44312.5000,44.0000,316.5000,44.0000,520.0000,4.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9258,0.2618,0.0782,-49.1667,-17.0000
44375.0000,44.0000,379.0000,44.0000,582.0000,5.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9415,0.2695,0.0742,-49.5000,-17.5000
44437.5000,44.0000,441.5000,44.0000,645.0000,6.0000,0.0000,0.7353,0.1797,0.2890,0.5860,0.9337,0.2500,0.0820,-48.8333,-16.8333
44500.0000,44.0000,504.0000,44.0000,707.0000,7.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9377,0.2540,0.0742,-48.1667,-16.1667
44562.5000,44.0000,566.5000,44.0000,770.0000,8.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9532,0.2657,0.0663,-47.6667,-15.6667
44625.0000,44.0000,629.0000,44.0000,832.0000,9.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9180,0.2735,0.0742,-47.1667,-16.1667
44687.5000,44.0000,691.5000,44.0000,894.0000,10.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9377,0.2695,0.0860,-47.8333,-16.6667
44750.0000,44.0000,754.0000,44.0000,957.0000,11.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9337,0.2618,0.0663,-47.3333,-16.1667
44812.5000,44.0000,816.5000,45.0000,20.0000,12.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9377,0.2695,0.0860,-47.8333,-16.6667
44875.0000,44.0000,879.0000,45.0000,82.0000,13.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9377,0.2578,0.0703,-47.3333,-17.1667
44937.5000,44.0000,941.5000,45.0000,145.0000,14.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9415,0.2578,0.0782,-46.8333,-16.5000
45000.0000,45.0000,4.0000,45.0000,207.0000,15.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9493,0.2657,0.0742,-46.5000,-15.8333
45062.5000,45.0000,66.5000,45.0000,269.0000,0.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9455,0.2462,0.0898,-46.1667,-15.3333
45125.0000,45.0000,129.0000,45.0000,332.0000,1.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9337,0.2735,0.0742,-45.8333,-16.0000
45187.5000,45.0000,191.5000,45.0000,395.0000,2.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9298,0.2540,0.0742,-45.5000,-15.5000
45250.0000,45.0000,254.0000,45.0000,457.0000,3.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9455,0.2657,0.0860,-45.1667,-15.0000
45312.5000,45.0000,316.5000,45.0000,520.0000,4.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9258,0.2618,0.0782,-45.0000,-15.6667
45375.0000,45.0000,379.1000,45.0000,582.0000,5.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9258,0.2540,0.0782,-45.8333,-15.1667
45437.5000,45.0000,441.6000,45.0000,645.0000,6.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9493,0.2500,0.0782,-45.5000,-14.6667
45500.0000,45.0000,504.1000,45.0000,707.0000,7.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9377,0.2618,0.0782,-45.1667,-14.3333
45562.5000,45.0000,566.6000,45.0000,770.0000,8.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9493,0.2540,0.0820,-46.0000,-15.0000
45625.0000,45.0000,629.1000,45.0000,832.0000,9.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9415,0.2657,0.0625,-45.6667,-14.5000
45687.5000,45.0000,691.6000,45.0000,895.0000,10.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9455,0.2618,0.0898,-45.3333,-14.1667
45750.0000,45.0000,754.1000,45.0000,958.0000,11.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9572,0.2618,0.0703,-45.1667,-13.8333
45812.5000,45.0000,816.6000,46.0000,20.0000,12.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9337,0.2618,0.0742,-44.8333,-13.5000
45875.0000,45.0000,879.1000,46.0000,83.0000,13.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9377,0.2695,0.0703,-45.6667,-13.1667
45937.5000,45.0000,941.6000,46.0000,145.0000,14.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9415,0.2618,0.0663,-45.3333,-14.0000
46000.0000,46.0000,4.1000,46.0000,208.0000,15.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9377,0.2540,0.0782,-45.1667,-13.6667
46062.5000,46.0000,66.6000,46.0000,270.0000,0.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9337,0.2462,0.0625,-46.0000,-14.5000
46125.0000,46.0000,129.1000,46.0000,333.0000,1.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9298,0.2500,0.0782,-46.6667,-14.0000
46187.5000,46.0000,191.6000,46.0000,395.0000,2.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9493,0.2618,0.0782,-47.3333,-14.8333
46250.0000,46.0000,254.1000,46.0000,458.0000,3.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9455,0.2540,0.0782,-48.0000,-15.5000
46312.5000,46.0000,316.6000,46.0000,520.0000,4.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9532,0.2695,0.0938,-47.3333,-15.0000
46375.0000,46.0000,379.1000,46.0000,583.0000,5.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9493,0.2618,0.0782,-47.0000,-14.5000
46437.5000,46.0000,441.6000,46.0000,645.0000,6.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9415,0.2618,0.0625,-47.5000,-15.1667
46500.0000,46.0000,504.2000,46.0000,708.0000,7.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9455,0.2500,0.0820,-48.1667,-15.8333
46562.5000,46.0000,566.7000,46.0000,770.0000,8.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9337,0.2657,0.0663,-47.6667,-15.3333
46625.0000,46.0000,629.2000,46.0000,833.0000,9.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9415,0.2618,0.0782,-47.1667,-15.8333
46687.5000,46.0000,691.7000,46.0000,896.0000,10.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9337,0.2383,0.0782,-47.6667,-15.3333
46750.0000,46.0000,754.2000,46.0000,958.0000,11.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9377,0.2618,0.0820,-47.1667,-15.0000
46812.5000,46.0000,816.7000,47.0000,21.0000,12.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9493,0.2578,0.0625,-47.8333,-15.5000
46875.0000,46.0000,879.2000,47.0000,84.0000,13.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9337,0.2500,0.0703,-47.3333,-16.1667
46937.5000,46.0000,941.7000,47.0000,146.0000,14.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9493,0.2618,0.0663,-48.0000,-16.6667
47000.0000,47.0000,4.2000,47.0000,209.0000,15.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9415,0.2735,0.0782,-48.5000,-17.1667
47062.5000,47.0000,66.7000,47.0000,271.0000,0.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9337,0.2657,0.0860,-47.8333,-16.5000
47125.0000,47.0000,129.2000,47.0000,334.0000,1.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9415,0.2540,0.0782,-47.3333,-17.0000
47187.5000,47.0000,191.7000,47.0000,397.0000,2.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9415,0.2657,0.0820,-46.8333,-17.3333
47250.0000,47.0000,254.2000,47.0000,460.0000,3.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9377,0.2540,0.0587,-46.5000,-16.6667
47312.5000,47.0000,316.7000,47.0000,523.0000,4.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9532,0.2540,0.0742,-46.1667,-16.1667
47375.0000,47.0000,379.2000,47.0000,586.0000,5.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9337,0.2578,0.0703,-46.8333,-16.6667
47437.5000,47.0000,441.7000,47.0000,649.0000,6.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9377,0.2578,0.0703,-46.3333,-17.1667
47500.0000,47.0000,504.2000,47.0000,712.0000,7.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9415,0.2540,0.0703,-47.1667,-17.5000
47562.5000,47.0000,566.8000,47.0000,775.0000,8.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9377,0.2618,0.0742,-47.6667,-17.8333
47625.0000,47.0000,629.3000,47.0000,838.0000,9.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9455,0.2500,0.0742,-48.3333,-17.1667
47687.5000,47.0000,691.8000,47.0000,901.0000,10.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9455,0.2462,0.0663,-48.8333,-17.6667
47750.0000,47.0000,754.3000,47.0000,964.0000,11.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9532,0.2500,0.0782,-49.1667,-16.8333
47812.5000,47.0000,816.8000,48.0000,27.0000,12.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9415,0.2500,0.0703,-49.6667,-17.3333
47875.0000,47.0000,879.3000,48.0000,90.0000,13.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9337,0.2618,0.0663,-49.0000,-17.8333
47937.5000,47.0000,941.8000,48.0000,153.0000,14.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9377,0.2578,0.0782,-48.3333,-18.1667
48000.0000,48.0000,4.3000,48.0000,216.0000,15.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9415,0.2657,0.0663,-47.8333,-17.3333
48062.5000,48.0000,66.8000,48.0000,279.0000,0.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9532,0.2657,0.0703,-47.1667,-16.6667
48125.0000,48.0000,129.3000,48.0000,342.0000,1.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9377,0.2618,0.0782,-47.8333,-17.1667
48187.5000,48.0000,191.8000,48.0000,404.0000,2.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9298,0.2422,0.0703,-47.3333,-17.5000
48250.0000,48.0000,254.3000,48.0000,468.0000,3.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9455,0.2578,0.0820,-46.8333,-18.0000
48312.5000,48.0000,316.8000,48.0000,530.0000,4.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9415,0.2540,0.0703,-46.5000,-18.3333
48375.0000,48.0000,379.3000,48.0000,593.0000,5.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9415,0.2578,0.0742,-47.1667,-17.5000
48437.5000,48.0000,441.8000,48.0000,656.0000,6.0000,1.0000,0.7385,0.1797,0.2890,0.5820,0.9395,0.2618,0.0782,-47.5000,-17.1667
48500.0000,48.0000,504.3000,48.0000,719.0000,7.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9377,0.2657,0.0820,-47.8333,-16.8333
48562.5000,48.0000,566.8000,48.0000,781.0000,8.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9455,0.2695,0.0977,-48.3333,-16.1667
48625.0000,48.0000,629.3000,48.0000,843.0000,9.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9298,0.2657,0.0663,-48.8333,-15.6667
48687.5000,48.0000,691.9000,48.0000,905.0000,10.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9377,0.2540,0.0663,-48.1667,-16.1667
48750.0000,48.0000,754.4000,48.0000,968.0000,11.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9455,0.2500,0.0898,-47.6667,-16.6667
48812.5000,48.0000,816.9000,49.0000,30.0000,12.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9258,0.2462,0.0703,-48.1667,-16.1667
48875.0000,48.0000,879.4000,49.0000,92.0000,13.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9415,0.2657,0.0663,-48.6667,-16.6667
48937.5000,48.0000,941.9000,49.0000,154.0000,14.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9377,0.2578,0.0742,-48.1667,-16.0000
49000.0000,49.0000,4.4000,49.0000,216.0000,15.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9298,0.2500,0.0742,-48.6667,-16.6667
49062.5000,49.0000,66.9000,49.0000,278.0000,0.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9415,0.2578,0.0703,-49.1667,-17.0000
49125.0000,49.0000,129.4000,49.0000,340.0000,1.0000,0.0000,0.7385,0.1797,0.2890,0.5820,0.9377,0.2618,0.0782,-49.5000,-17.5000
49187.5000,49.0000,191.9000,49.0000,402.0000,2.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9377,0.2540,0.0703,-48.8333,-16.8333
49250.0000,49.0000,254.4000,49.0000,464.0000,3.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9377,0.2618,0.0703,-48.1667,-17.3333
49312.5000,49.0000,316.9000,49.0000,526.0000,4.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9455,0.2657,0.0782,-47.6667,-16.6667
49375.0000,49.0000,379.4000,49.0000,589.0000,5.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9258,0.2618,0.0703,-48.1667,-16.0000
49437.5000,49.0000,441.9000,49.0000,651.0000,6.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9493,0.2735,0.0587,-47.6667,-16.5000
49500.0000,49.0000,504.4000,49.0000,713.0000,7.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9415,0.2618,0.0782,-48.1667,-16.0000
49562.5000,49.0000,566.9000,49.0000,775.0000,8.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9493,0.2618,0.0663,-47.6667,-15.5000
49625.0000,49.0000,629.4000,49.0000,837.0000,9.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9377,0.2540,0.0820,-47.1667,-16.0000
49687.5000,49.0000,691.9000,49.0000,899.0000,10.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9415,0.2500,0.0860,-47.8333,-15.5000
49750.0000,49.0000,754.4000,49.0000,961.0000,11.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9377,0.2578,0.0547,-48.3333,-16.0000
49812.5000,49.0000,817.0000,50.0000,23.0000,12.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9377,0.2540,0.0742,-47.8333,-15.5000
49875.0000,49.0000,879.5000,50.0000,85.0000,13.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9377,0.2462,0.0782,-47.3333,-15.0000
49937.5000,49.0000,942.0000,50.0000,147.0000,14.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9455,0.2500,0.0703,-47.8333,-15.6667
50000.0000,50.0000,4.5000,50.0000,209.0000,15.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9337,0.2343,0.0742,-47.3333,-16.1667
50062.5000,50.0000,67.0000,50.0000,271.0000,0.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9377,0.2500,0.0742,-46.8333,-16.6667
50125.0000,50.0000,129.5000,50.0000,334.0000,1.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9493,0.2657,0.0663,-46.5000,-16.1667
50187.5000,50.0000,192.0000,50.0000,396.0000,2.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9455,0.2540,0.0820,-46.1667,-15.6667
50250.0000,50.0000,254.5000,50.0000,458.0000,3.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9377,0.2540,0.0703,-45.6667,-16.1667
50312.5000,50.0000,317.0000,50.0000,520.0000,4.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9377,0.2618,0.0663,-46.5000,-16.6667
50375.0000,50.0000,379.5000,50.0000,582.0000,5.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9455,0.2618,0.0782,-46.1667,-16.0000
50437.5000,50.0000,442.0000,50.0000,644.0000,6.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9415,0.2500,0.0742,-45.8333,-16.6667
50500.0000,50.0000,504.5000,50.0000,706.0000,7.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9532,0.2540,0.0782,-45.5000,-16.0000
50562.5000,50.0000,567.0000,50.0000,768.0000,8.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9298,0.2578,0.0782,-46.3333,-16.5000
50625.0000,50.0000,629.5000,50.0000,830.0000,9.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9415,0.2578,0.0820,-47.0000,-17.0000
50687.5000,50.0000,692.0000,50.0000,892.0000,10.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9377,0.2578,0.0820,-46.5000,-17.5000
50750.0000,50.0000,754.5000,50.0000,954.0000,11.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9455,0.2383,0.0820,-46.1667,-16.8333
50812.5000,50.0000,817.0000,51.0000,17.0000,12.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9455,0.2578,0.0782,-45.8333,-17.1667
50875.0000,50.0000,879.6000,51.0000,79.0000,13.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9298,0.2657,0.0742,-45.5000,-17.6667
50937.5000,50.0000,942.1000,51.0000,141.0000,14.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9415,0.2540,0.0742,-45.1667,-18.0000
51000.0000,51.0000,4.6000,51.0000,203.0000,15.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9337,0.2540,0.0782,-46.0000,-17.3333
51062.5000,51.0000,67.1000,51.0000,265.0000,0.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9298,0.2657,0.0898,-45.6667,-16.6667
51125.0000,51.0000,129.6000,51.0000,327.0000,1.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9415,0.2540,0.0820,-46.5000,-17.1667
51187.5000,51.0000,192.1000,51.0000,389.0000,2.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9415,0.2618,0.0703,-46.0000,-17.5000
51250.0000,51.0000,254.6000,51.0000,451.0000,3.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9377,0.2462,0.0782,-45.6667,-17.8333
51312.5000,51.0000,317.1000,51.0000,513.0000,4.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9337,0.2618,0.0703,-46.5000,-18.1667
51375.0000,51.0000,379.6000,51.0000,575.0000,5.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9455,0.2540,0.0782,-46.1667,-18.5000
51437.5000,51.0000,442.1000,51.0000,638.0000,6.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9493,0.2618,0.0820,-45.8333,-18.8333
51500.0000,51.0000,504.6000,51.0000,700.0000,7.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9415,0.2657,0.0820,-45.5000,-18.0000
51562.5000,51.0000,567.1000,51.0000,762.0000,8.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9415,0.2618,0.0820,-45.1667,-17.3333
51625.0000,51.0000,629.6000,51.0000,824.0000,9.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9455,0.2618,0.0820,-45.0000,-16.6667
51687.5000,51.0000,692.1000,51.0000,886.0000,10.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9415,0.2657,0.0742,-45.8333,-16.0000
51750.0000,51.0000,754.6000,51.0000,948.0000,11.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9298,0.2578,0.0703,-46.5000,-16.5000
51812.5000,51.0000,817.1000,52.0000,10.0000,12.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9220,0.2578,0.0742,-46.1667,-17.0000
51875.0000,51.0000,879.6000,52.0000,72.0000,13.0000,0.0000,0.7370,0.1797,0.2930,0.5820,0.9337,0.2578,0.0820,-45.8333,-17.5000
